__time,joint1_position,joint2_position,joint3_position,joint4_position,joint5_position,joint6_position
1664545523.87062,-0.103217,1.810407,0.554402,-0.527689,1.132078,0.351282
1664545523.88061,-0.112711,1.81129,0.552952,-0.538427,1.133612,0.357418
1664545523.90111,-0.13177,1.813038,0.549991,-0.559903,1.135146,0.371223
1664545523.93028,-0.159485,1.815551,0.54554,-0.590583,1.13668,0.391165
1664545523.95062,-0.178544,1.817292,0.542745,-0.612058,1.138214,0.403437
1664545523.97084,-0.197583,1.819047,0.540084,-0.632,1.139748,0.417243
1664545523.99091,-0.216849,1.82077,0.537289,-0.653476,1.141282,0.429515
1664545524.00124,-0.226488,1.82164,0.535912,-0.664214,1.141282,0.435651
1664545524.03035,-0.254451,1.824147,0.531646,-0.693359,1.142816,0.454058
1664545524.05014,-0.273624,1.825857,0.528758,-0.713301,1.145884,0.464796
1664545524.07035,-0.292797,1.827542,0.525921,-0.731709,1.145884,0.477068
1664545524.09092,-0.31196,1.829215,0.52324,-0.750117,1.147418,0.487806
1664545524.10099,-0.321475,1.830061,0.521811,-0.760854,1.148952,0.493942
1664545524.13038,-0.348951,1.832573,0.517629,-0.786932,1.150486,0.510816
1664545524.14999,-0.367731,1.834152,0.514978,-0.803806,1.150486,0.521553
1664545524.17039,-0.386594,1.835819,0.512287,-0.822214,1.15202,0.532291
1664545524.19054,-0.405373,1.837498,0.509502,-0.839087,1.153554,0.543029
1664545524.2106,-0.423957,1.839139,0.506934,-0.855961,1.153554,0.553767
1664545524.22063,-0.43316,1.839966,0.505578,-0.865165,1.155088,0.558369
1664545524.25017,-0.459705,1.842335,0.501613,-0.886641,1.156622,0.572175
1664545524.27,-0.477884,1.843964,0.499025,-0.903515,1.158156,0.581379
1664545524.29009,-0.495878,1.845555,0.496581,-0.918855,1.15969,0.592117
1664545524.31072,-0.513664,1.847146,0.494024,-0.934194,1.15969,0.599787
1664545524.33046,-0.53117,1.848725,0.49156,-0.948,1.161224,0.610524
1664545524.34058,-0.539949,1.849508,0.490287,-0.95567,1.161224,0.613592
1664545524.36997,-0.565272,1.851783,0.486384,-0.974078,1.162758,0.625864
1664545524.39026,-0.58251,1.853211,0.483899,-0.987884,1.162758,0.633534
1664545524.41028,-0.599436,1.854702,0.481497,-1.000155,1.164292,0.641204
1664545524.43042,-0.616125,1.856206,0.479178,-1.013961,1.164292,0.648874
1664545524.4505,-0.632596,1.857659,0.477046,-1.026233,1.165825,0.656544
1664545524.46081,-0.640723,1.858374,0.475917,-1.032369,1.165825,0.661146
1664545524.48985,-0.664017,1.860491,0.472625,-1.047709,1.167359,0.67035
1664545524.51014,-0.679743,1.861832,0.470275,-1.059981,1.167359,0.679554
1664545524.53022,-0.695003,1.863217,0.467977,-1.070719,1.168893,0.684155
1664545524.55045,-0.710128,1.864576,0.465782,-1.079923,1.168893,0.690291
1664545524.57088,-0.725098,1.865904,0.463608,-1.087592,1.170427,0.694893
1664545524.58086,-0.73249,1.866556,0.462645,-1.092194,1.170427,0.697961
1664545524.60099,-0.746291,1.867865,0.460647,-1.099864,1.170427,0.702563
1664545524.63045,-0.767286,1.86967,0.457665,-1.110602,1.171961,0.708699
1664545524.65077,-0.780817,1.870873,0.455667,-1.118272,1.171961,0.713301
1664545524.67088,-0.794048,1.872057,0.453742,-1.124408,1.171961,0.716369
1664545524.69092,-0.806948,1.873228,0.451795,-1.12901,1.173495,0.720971
1664545524.70094,-0.813263,1.873811,0.450812,-1.133612,1.173495,0.722505
1664545524.73015,-0.830987,1.875465,0.448017,-1.141282,1.173495,0.728641
1664545524.75048,-0.842685,1.876474,0.446298,-1.148952,1.175029,0.731709
1664545524.7705,-0.853949,1.87752,0.444528,-1.153554,1.175029,0.734777
1664545524.79032,-0.864706,1.878554,0.442902,-1.15969,1.175029,0.737845
1664545524.81086,-0.875245,1.879569,0.441318,-1.164292,1.175029,0.742447
1664545524.82106,-0.880359,1.880076,0.440469,-1.167359,1.175029,0.742447
1664545524.85017,-0.894781,1.881524,0.438099,-1.173495,1.175029,0.747049
1664545524.8702,-0.904253,1.882413,0.436484,-1.178097,1.176563,0.748583
1664545524.89047,-0.913312,1.883322,0.435096,-1.182699,1.176563,0.751651
1664545524.91068,-0.921863,1.884205,0.433668,-1.184233,1.176563,0.753185
1664545524.93051,-0.930073,1.885063,0.432384,-1.187301,1.176563,0.754719
1664545524.94104,-0.934049,1.885489,0.43169,-1.188835,1.176563,0.756253
1664545524.97023,-0.944929,1.88673,0.429495,-1.191903,1.176563,0.757787
1664545524.99018,-0.95198,1.887469,0.42817,-1.193437,1.176563,0.757787
1664545525.01029,-0.958543,1.888202,0.426897,-1.193437,1.176563,0.757787
1664545525.03066,-0.964569,1.888885,0.425613,-1.193437,1.176563,0.75932
1664545525.05082,-0.970097,1.889568,0.424568,-1.193437,1.176563,0.75932
1664545525.07055,-0.975222,1.890213,0.423563,-1.193437,1.176563,0.757787
1664545525.08997,-0.979694,1.890815,0.422549,-1.193437,1.176563,0.75932
1664545525.11,-0.984032,1.891404,0.421524,-1.193437,1.176563,0.757787
1664545525.13026,-0.988028,1.892024,0.420644,-1.193437,1.176563,0.75932
1664545525.15029,-0.991651,1.892594,0.419774,-1.193437,1.176563,0.757787
1664545525.1707,-0.994975,1.893139,0.418905,-1.193437,1.176563,0.75932
1664545525.19088,-0.998101,1.893647,0.418004,-1.193437,1.176563,0.75932
1664545525.20086,-0.99954,1.893885,0.417652,-1.193437,1.178097,0.757787
1664545525.23036,-1.003412,1.894605,0.416637,-1.193437,1.176563,0.75932
1664545525.25019,-1.005835,1.89505,0.415913,-1.193437,1.176563,0.757787
1664545525.27009,-1.008092,1.895482,0.415271,-1.193437,1.176563,0.757787
1664545525.29057,-1.010286,1.895915,0.414474,-1.193437,1.178097,0.757787
1664545525.31071,-1.012347,1.896322,0.413873,-1.193437,1.176563,0.757787
1664545525.33088,-1.014241,1.896698,0.413387,-1.193437,1.176563,0.75932
1664545525.34051,-1.015132,1.896886,0.413035,-1.193437,1.176563,0.75932
1664545525.36995,-1.017471,1.897412,0.412124,-1.193437,1.176563,0.75932
1664545525.39044,-1.018838,1.897769,0.411689,-1.193437,1.176563,0.757787
1664545525.41011,-1.020122,1.898126,0.411005,-1.193437,1.176563,0.75932
1664545525.43038,-1.021302,1.898446,0.410395,-1.193437,1.178097,0.75932
1664545525.45065,-1.022441,1.898766,0.410001,-1.193437,1.176563,0.75932
1664545525.47083,-1.023486,1.899079,0.409504,-1.193437,1.178097,0.757787
1664545525.48064,-1.023921,1.899229,0.409235,-1.193437,1.176563,0.75932
1664545525.51032,-1.025163,1.899618,0.408624,-1.193437,1.176563,0.75932
1664545525.53031,-1.026002,1.899868,0.408303,-1.193437,1.176563,0.75932
1664545525.55026,-1.026809,1.900125,0.407982,-1.193437,1.178097,0.75932
1664545525.57049,-1.027379,1.900363,0.407454,-1.193437,1.176563,0.75932
1664545525.59074,-1.027803,1.900576,0.406957,-1.194971,1.176563,0.760854
1664545525.61117,-1.02828,1.900777,0.406637,-1.194971,1.176563,0.762388
1664545525.62107,-1.028476,1.900864,0.406512,-1.196505,1.176563,0.762388
1664545525.65012,-1.028756,1.901102,0.406202,-1.198039,1.175029,0.765456
1664545525.67011,-1.028756,1.901215,0.406088,-1.199573,1.170427,0.76699
1664545525.69049,-1.028694,1.901315,0.406036,-1.199573,1.167359,0.770058
1664545525.71077,-1.028176,1.901315,0.405984,-1.202641,1.162758,0.773126
1664545525.73089,-1.027265,1.901309,0.405933,-1.204175,1.158156,0.777728
1664545525.74071,-1.026716,1.901303,0.405912,-1.205709,1.155088,0.780796
1664545525.76996,-1.024811,1.901278,0.405912,-1.208777,1.145884,0.786932
1664545525.79036,-1.023186,1.90124,0.405912,-1.211845,1.141282,0.79
1664545525.80113,-1.022265,1.901222,0.405912,-1.213379,1.138214,0.793068
1664545525.83048,-1.019128,1.901152,0.405912,-1.216447,1.127476,0.799204
1664545525.85068,-1.016612,1.901065,0.405912,-1.221049,1.122874,0.80534
1664545525.87086,-1.013796,1.900933,0.405922,-1.222583,1.115204,0.811476
1664545525.88095,-1.012254,1.900858,0.405933,-1.225651,1.112136,0.81301
1664545525.91028,-1.007595,1.900595,0.406015,-1.228719,1.102932,0.82068
1664545525.93009,-1.004054,1.900407,0.406098,-1.233321,1.095262,0.826816
1664545525.95047,-1.000224,1.900225,0.406191,-1.236389,1.089126,0.832952
1664545525.97075,-0.996227,1.900044,0.406274,-1.240991,1.079923,0.839087
1664545525.99074,-0.992138,1.899661,0.406419,-1.245592,1.070719,0.846757
1664545526.0108,-0.987842,1.899267,0.406647,-1.24866,1.061515,0.855961
1664545526.02061,-0.985616,1.899123,0.406781,-1.251728,1.055379,0.860563
1664545526.05013,-0.979104,1.898427,0.407475,-1.259398,1.040039,0.874369
1664545526.07044,-0.974476,1.897976,0.408158,-1.265534,1.029301,0.883573
1664545526.09042,-0.969735,1.897462,0.408935,-1.270136,1.017029,0.894311
1664545526.1106,-0.964807,1.896992,0.409898,-1.276272,1.006291,0.903515
1664545526.13029,-0.959579,1.896447,0.41085,-1.282408,0.99402,0.914253
1664545526.15074,-0.954143,1.895915,0.411823,-1.288544,0.981748,0.923456
1664545526.17077,-0.948491,1.895376,0.412776,-1.293146,0.969476,0.934194
1664545526.18118,-0.945913,1.8951,0.413293,-1.296214,0.961806,0.94033
1664545526.20983,-0.936699,1.894373,0.414805,-1.306952,0.941864,0.95567
1664545526.22996,-0.930156,1.893797,0.415882,-1.313088,0.928058,0.967942
1664545526.25006,-0.923354,1.893152,0.416896,-1.319224,0.914253,0.980214
1664545526.27041,-0.916169,1.892594,0.418025,-1.328427,0.900447,0.992486
1664545526.29048,-0.908715,1.891899,0.419143,-1.336097,0.885107,1.006291
1664545526.31102,-0.901116,1.89121,0.42025,-1.343767,0.869767,1.018563
1664545526.32097,-0.897224,1.890827,0.42083,-1.346835,0.862097,1.024699
1664545526.34992,-0.885701,1.889756,0.422601,-1.357573,0.837554,1.044641
1664545526.37033,-0.877471,1.888973,0.423853,-1.366777,0.822214,1.058447
1664545526.39028,-0.869023,1.888215,0.425054,-1.374447,0.80534,1.073787
1664545526.4106,-0.860482,1.887463,0.426338,-1.382117,0.788466,1.087592
1664545526.43058,-0.851734,1.886642,0.427663,-1.391321,0.768524,1.101398
1664545526.45082,-0.842882,1.885815,0.428905,-1.398991,0.753185,1.116738
1664545526.47093,-0.833844,1.884988,0.430241,-1.409728,0.734777,1.132078
1664545526.48059,-0.829196,1.884537,0.430986,-1.412796,0.724039,1.139748
1664545526.51025,-0.81525,1.883265,0.433171,-1.426602,0.696427,1.162758
1664545526.52985,-0.805094,1.882369,0.434713,-1.435806,0.676486,1.179631
1664545526.55016,-0.794545,1.881461,0.436256,-1.446544,0.658078,1.196505
1664545526.57014,-0.783685,1.880584,0.437767,-1.455748,0.63967,1.213379
1664545526.59035,-0.772659,1.879619,0.439268,-1.464952,0.619728,1.230253
1664545526.61071,-0.761406,1.878629,0.440884,-1.474156,0.598253,1.245592
1664545526.63093,-0.7501,1.877627,0.442581,-1.484893,0.576777,1.264
1664545526.64063,-0.744934,1.877107,0.443389,-1.489495,0.566039,1.273204
1664545526.66978,-0.727542,1.875622,0.445925,-1.504835,0.535359,1.299282
1664545526.69004,-0.715667,1.874532,0.447685,-1.515573,0.513884,1.31769
1664545526.71013,-0.703534,1.873448,0.449487,-1.526311,0.490874,1.334563
1664545526.73042,-0.691193,1.872307,0.451361,-1.537049,0.469398,1.354505
1664545526.75048,-0.678645,1.871173,0.453121,-1.547787,0.446388,1.374447
1664545526.77101,-0.666005,1.870014,0.455015,-1.558524,0.424913,1.392855
1664545526.78059,-0.659627,1.86945,0.455947,-1.56466,0.412641,1.403592
1664545526.8101,-0.64064,1.867709,0.458908,-1.581534,0.377359,1.42967
1664545526.83017,-0.627068,1.866568,0.460937,-1.592272,0.352816,1.451146
1664545526.85041,-0.613019,1.865271,0.463049,-1.606078,0.33134,1.471088
1664545526.87038,-0.598753,1.863968,0.465099,-1.616816,0.306796,1.492563
1664545526.89044,-0.584363,1.862646,0.467149,-1.627554,0.280719,1.512505
1664545526.9104,-0.569879,1.861387,0.46926,-1.636757,0.254641,1.533981
1664545526.93079,-0.555251,1.860053,0.471424,-1.649029,0.230097,1.555457
1664545526.94055,-0.548625,1.859376,0.472532,-1.656699,0.217825,1.566194
1664545526.97005,-0.526087,1.857352,0.475917,-1.676641,0.18101,1.596874
1664545526.99018,-0.510775,1.855918,0.478278,-1.690447,0.154932,1.61835
1664545527.01017,-0.495391,1.854445,0.480628,-1.704253,0.12732,1.641359
1664545527.03003,-0.479955,1.852917,0.482957,-1.718059,0.101243,1.662835
1664545527.05058,-0.464239,1.851394,0.485338,-1.728796,0.073631,1.685845
1664545527.07094,-0.448151,1.849934,0.487616,-1.742602,0.047553,1.707321
1664545527.09111,-0.43167,1.848443,0.490049,-1.754874,0.021476,1.73033
1664545527.10107,-0.423356,1.847679,0.491302,-1.76101,0.009204,1.741068
1664545527.12985,-0.399048,1.845423,0.495049,-1.777884,-0.029146,1.771748
1664545527.15021,-0.382142,1.843832,0.497544,-1.79169,-0.053689,1.793224
1664545527.17004,-0.36508,1.842278,0.50006,-1.803962,-0.078233,1.814699
1664545527.19028,-0.347802,1.840655,0.502586,-1.816233,-0.101243,1.834641
1664545527.21053,-0.330399,1.839045,0.505185,-1.828505,-0.128854,1.856117
1664545527.23065,-0.312985,1.837441,0.507783,-1.839243,-0.153398,1.876059
1664545527.25067,-0.295437,1.83585,0.510278,-1.851515,-0.177942,1.896
1664545527.27072,-0.277662,1.834196,0.512887,-1.862253,-0.202485,1.915942
1664545527.28091,-0.269597,1.83335,0.514243,-1.868389,-0.213223,1.923612
1664545527.30967,-0.242545,1.830944,0.518219,-1.885262,-0.248505,1.951224
1664545527.3302,-0.224531,1.829253,0.520879,-1.897534,-0.271515,1.972699
1664545527.35027,-0.206548,1.827549,0.523478,-1.908272,-0.29299,1.991107
1664545527.37053,-0.188524,1.825876,0.526128,-1.917476,-0.316,2.009515
1664545527.39025,-0.170427,1.824197,0.52883,-1.928214,-0.337476,2.026389
1664545527.41038,-0.152331,1.822536,0.531398,-1.938952,-0.360485,2.044796
1664545527.43078,-0.134317,1.820845,0.534141,-1.94969,-0.380427,2.063204
1664545527.45083,-0.117121,1.819191,0.536812,-1.960428,-0.401903,2.078544
1664545527.46987,-0.098869,1.817543,0.539463,-1.969631,-0.420311,2.095418
1664545527.49033,-0.080503,1.815958,0.542113,-1.978835,-0.440253,2.112292
1664545527.51018,-0.06221,1.814298,0.544753,-1.988039,-0.463262,2.129165
1664545527.53025,-0.044072,1.812669,0.547383,-1.997243,-0.48167,2.146039
1664545527.55038,-0.026027,1.811065,0.550002,-2.006447,-0.501612,2.161379
1664545527.57037,-0.008023,1.809455,0.5526,-2.015651,-0.52002,2.176719
1664545527.59095,0.009897,1.807863,0.555085,-2.024855,-0.538427,2.190525
1664545527.61062,0.027621,1.806272,0.557653,-2.034059,-0.558369,2.207398
1664545527.62083,0.036411,1.805501,0.558926,-2.040195,-0.567573,2.216602
1664545527.64125,0.05312,1.803948,0.561462,-2.047864,-0.584447,2.230408
1664545527.66982,0.079561,1.801673,0.56521,-2.060136,-0.610524,2.251884
1664545527.69035,0.097119,1.800082,0.567778,-2.06934,-0.625864,2.26569
1664545527.71024,0.114491,1.798547,0.570345,-2.07701,-0.645806,2.279495
1664545527.73025,0.131646,1.797012,0.57284,-2.08468,-0.661146,2.293301
1664545527.75055,0.148676,1.795483,0.57519,-2.093884,-0.67802,2.305573
1664545527.7707,0.165603,1.793973,0.577664,-2.10002,-0.693359,2.319379
1664545527.79067,0.182302,1.792501,0.580108,-2.10769,-0.707165,2.331651
1664545527.80069,0.189756,1.79178,0.58135,-2.110758,-0.716369,2.337787
1664545527.82985,0.214365,1.789713,0.584953,-2.121495,-0.737845,2.354661
1664545527.85037,0.230639,1.788309,0.587375,-2.129165,-0.753185,2.368466
1664545527.86999,0.246821,1.786925,0.589756,-2.135301,-0.76699,2.379204
1664545527.89049,0.262816,1.785521,0.592117,-2.142971,-0.780796,2.389942
1664545527.91039,0.278562,1.784137,0.594405,-2.149107,-0.793068,2.40068
1664545527.93045,0.29406,1.782758,0.596527,-2.155243,-0.806874,2.411418
1664545527.95038,0.309258,1.781349,0.598732,-2.161379,-0.819146,2.420622
1664545527.96078,0.316805,1.780672,0.599819,-2.162913,-0.825282,2.426758
1664545527.98076,0.330958,1.779294,0.602025,-2.169049,-0.83602,2.435961
1664545528.01034,0.352781,1.77732,0.605213,-2.176719,-0.854427,2.449767
1664545528.03036,0.366965,1.775986,0.607284,-2.182855,-0.865165,2.458971
1664545528.05047,0.380993,1.774714,0.609396,-2.188991,-0.875903,2.469709
1664545528.07063,0.394876,1.77348,0.611446,-2.193593,-0.886641,2.478913
1664545528.09042,0.408541,1.772214,0.613464,-2.199728,-0.898913,2.488117
1664545528.11053,0.422052,1.77098,0.61538,-2.205864,-0.909651,2.497321
1664545528.1308,0.435241,1.769758,0.617326,-2.208932,-0.920389,2.504991
1664545528.15063,0.448141,1.768574,0.61921,-2.215068,-0.929592,2.514194
1664545528.16057,0.454497,1.767991,0.620163,-2.216602,-0.934194,2.517262
1664545528.18105,0.46631,1.766838,0.622047,-2.221204,-0.943398,2.523398
1664545528.21017,0.48451,1.765153,0.62477,-2.225806,-0.954136,2.532602
1664545528.23013,0.496271,1.764025,0.626571,-2.230408,-0.96334,2.538738
1664545528.25007,0.50769,1.76291,0.628352,-2.233476,-0.967942,2.544874
1664545528.27037,0.518799,1.761845,0.630132,-2.236544,-0.975612,2.549476
1664545528.29063,0.529524,1.760793,0.631851,-2.238078,-0.980214,2.554078
1664545528.31064,0.540011,1.759771,0.633466,-2.241146,-0.987884,2.55868
1664545528.3305,0.55025,1.7588,0.635102,-2.245748,-0.992486,2.563282
1664545528.35072,0.559682,1.757848,0.636717,-2.248816,-0.998622,2.569418
1664545528.36104,0.564537,1.757384,0.637504,-2.248816,-1.000155,2.570952
1664545528.3903,0.578638,1.756069,0.63974,-2.251884,-1.009359,2.577088
1664545528.40977,0.587562,1.75521,0.64122,-2.254952,-1.013961,2.58169
1664545528.43003,0.596134,1.75439,0.642628,-2.25802,-1.018563,2.584758
1664545528.45036,0.604344,1.75355,0.644036,-2.259554,-1.023165,2.587826
1664545528.47038,0.612108,1.752729,0.645423,-2.261088,-1.026233,2.590894
1664545528.49068,0.619593,1.751896,0.646717,-2.262622,-1.029301,2.593961
1664545528.51064,0.626747,1.751081,0.647939,-2.264156,-1.033903,2.597029
1664545528.53052,0.633507,1.750361,0.649213,-2.26569,-1.035437,2.598563
1664545528.55067,0.640009,1.749634,0.65032,-2.267224,-1.038505,2.600097
1664545528.56091,0.642825,1.749271,0.6509,-2.267224,-1.040039,2.601631
1664545528.59006,0.651656,1.748306,0.652567,-2.268758,-1.041573,2.603165
1664545528.61025,0.657091,1.747673,0.653602,-2.270292,-1.043107,2.603165
1664545528.63029,0.662102,1.747022,0.654637,-2.268758,-1.043107,2.603165
1664545528.65028,0.66675,1.746439,0.655611,-2.270292,-1.043107,2.603165
1664545528.67072,0.670964,1.745844,0.656615,-2.268758,-1.043107,2.604699
1664545528.69031,0.674825,1.745386,0.657453,-2.270292,-1.043107,2.604699
1664545528.71077,0.678366,1.744797,0.658395,-2.270292,-1.043107,2.604699
1664545528.7308,0.681606,1.744334,0.659244,-2.268758,-1.043107,2.603165
1664545528.74103,0.683118,1.744064,0.659658,-2.270292,-1.043107,2.604699
1664545528.76109,0.685789,1.743588,0.660538,-2.270292,-1.043107,2.604699
1664545528.78078,0.688419,1.7432,0.661253,-2.270292,-1.043107,2.603165
1664545528.81012,0.692135,1.742479,0.662392,-2.268758,-1.043107,2.603165
1664545528.82989,0.694351,1.742041,0.663054,-2.270292,-1.043107,2.604699
1664545528.85032,0.696411,1.74159,0.663748,-2.270292,-1.043107,2.604699
1664545528.87072,0.698274,1.741289,0.664369,-2.270292,-1.043107,2.604699
1664545528.89059,0.700024,1.740863,0.664907,-2.270292,-1.043107,2.604699
1664545528.91043,0.701763,1.740468,0.665508,-2.270292,-1.043107,2.603165
1664545528.93085,0.703347,1.740161,0.666108,-2.270292,-1.044641,2.603165
1664545528.94058,0.70401,1.739942,0.666377,-2.268758,-1.043107,2.604699
1664545528.96108,0.705366,1.73956,0.666947,-2.270292,-1.043107,2.604699
1664545528.98978,0.707167,1.739221,0.667796,-2.270292,-1.043107,2.604699
1664545529.01033,0.708265,1.738864,0.668262,-2.270292,-1.043107,2.603165
1664545529.03031,0.709259,1.738539,0.668634,-2.270292,-1.043107,2.604699
1664545529.0505,0.71018,1.7383,0.66908,-2.270292,-1.044641,2.603165
1664545529.07055,0.710998,1.738056,0.669494,-2.268758,-1.043107,2.603165
1664545529.09049,0.711661,1.737718,0.669866,-2.268758,-1.043107,2.604699
1664545529.11026,0.712271,1.737467,0.670249,-2.268758,-1.044641,2.603165
1664545529.13057,0.712841,1.737311,0.670622,-2.270292,-1.044641,2.604699
1664545529.15082,0.713234,1.737191,0.671026,-2.268758,-1.043107,2.603165
1664545529.16079,0.713431,1.737098,0.671202,-2.267224,-1.043107,2.601631
1664545529.18976,0.713721,1.736772,0.671606,-2.264156,-1.044641,2.597029
1664545529.2099,0.713741,1.736634,0.671782,-2.262622,-1.043107,2.592427
1664545529.22978,0.713741,1.736565,0.671896,-2.25802,-1.043107,2.587826
1664545529.25046,0.713659,1.73654,0.671958,-2.253418,-1.043107,2.583224
1664545529.27013,0.713182,1.73654,0.671968,-2.248816,-1.044641,2.577088
1664545529.29038,0.712499,1.73654,0.671968,-2.244214,-1.043107,2.570952
1664545529.31067,0.711609,1.73654,0.671968,-2.238078,-1.044641,2.563282
1664545529.33036,0.71046,1.73654,0.671968,-2.231942,-1.044641,2.55868
1664545529.35109,0.709114,1.736546,0.671968,-2.225806,-1.043107,2.55101
1664545529.3709,0.707706,1.736546,0.671968,-2.21967,-1.044641,2.544874
1664545529.38086,0.707012,1.736552,0.671968,-2.216602,-1.043107,2.540272
1664545529.4012,0.705325,1.736609,0.671947,-2.210466,-1.043107,2.532602
1664545529.43013,0.702384,1.736709,0.671885,-2.201262,-1.043107,2.521864
1664545529.45017,0.700262,1.736803,0.671844,-2.195127,-1.043107,2.514194
1664545529.47003,0.697974,1.73691,0.671802,-2.188991,-1.043107,2.506525
1664545529.49045,0.695552,1.737054,0.671751,-2.182855,-1.044641,2.498855
1664545529.511,0.693222,1.73721,0.671709,-2.175185,-1.044641,2.491185
1664545529.53053,0.690758,1.737373,0.671647,-2.167515,-1.044641,2.481981
1664545529.5506,0.688222,1.737498,0.671564,-2.161379,-1.043107,2.472777
1664545529.57086,0.685665,1.737655,0.671481,-2.152175,-1.044641,2.463573
1664545529.59085,0.683242,1.737887,0.671305,-2.144505,-1.043107,2.452835
1664545529.601,0.682,1.738012,0.671191,-2.139903,-1.044641,2.448233
1664545529.6208,0.679525,1.738275,0.670953,-2.129165,-1.044641,2.435961
1664545529.65005,0.675591,1.738739,0.670394,-2.11536,-1.044641,2.41602
1664545529.67026,0.672817,1.739065,0.669928,-2.103088,-1.044641,2.402214
1664545529.69011,0.669887,1.739403,0.669494,-2.09235,-1.046175,2.389942
1664545529.71107,0.666812,1.739741,0.668862,-2.081612,-1.046175,2.376136
1664545529.73089,0.663634,1.74008,0.668303,-2.06934,-1.046175,2.36233
1664545529.75043,0.6603,1.740418,0.667806,-2.057068,-1.047709,2.348525
1664545529.77095,0.656801,1.740775,0.667123,-2.044796,-1.047709,2.334719
1664545529.79055,0.653157,1.74112,0.666398,-2.032525,-1.047709,2.319379
1664545529.8007,0.651273,1.741301,0.666108,-2.026389,-1.047709,2.313243
1664545529.82071,0.647442,1.741677,0.665456,-2.014117,-1.047709,2.296369
1664545529.84083,0.643726,1.742022,0.664711,-2.001845,-1.047709,2.281029
1664545529.87025,0.637762,1.742592,0.663737,-1.981903,-1.049243,2.256486
1664545529.8906,0.633683,1.742968,0.66292,-1.968097,-1.049243,2.241146
1664545529.91068,0.629584,1.743344,0.662267,-1.954292,-1.050777,2.224272
1664545529.93062,0.625412,1.743732,0.661677,-1.938952,-1.050777,2.205864
1664545529.95104,0.621136,1.744121,0.660994,-1.923612,-1.050777,2.188991
1664545529.97065,0.616767,1.744547,0.660404,-1.908272,-1.052311,2.170583
1664545529.99102,0.612305,1.744979,0.65969,-1.892932,-1.052311,2.153709
1664545530.01087,0.607667,1.745418,0.658892,-1.877593,-1.052311,2.133767
1664545530.03117,0.603029,1.745869,0.65823,-1.860719,-1.053845,2.113826
1664545530.04085,0.600534,1.746088,0.657857,-1.853049,-1.053845,2.104622
1664545530.06092,0.595471,1.746527,0.657101,-1.837709,-1.053845,2.08468
1664545530.08111,0.590284,1.746965,0.656408,-1.820835,-1.053845,2.064738
1664545530.11009,0.582251,1.747686,0.655124,-1.796292,-1.055379,2.032525
1664545530.13051,0.576733,1.748181,0.654379,-1.777884,-1.056913,2.012583
1664545530.15034,0.571163,1.748688,0.653581,-1.759476,-1.056913,1.992641
1664545530.1701,0.56551,1.749189,0.652815,-1.739534,-1.056913,1.971165
1664545530.19025,0.559796,1.749678,0.652008,-1.721126,-1.058447,1.946622
1664545530.21056,0.553967,1.750186,0.651086,-1.702719,-1.058447,1.925146
1664545530.23059,0.548045,1.750706,0.650341,-1.682777,-1.058447,1.902136
1664545530.25086,0.541958,1.751238,0.649513,-1.664369,-1.059981,1.880661
1664545530.27068,0.53615,1.751789,0.648643,-1.644427,-1.059981,1.856117
1664545530.28086,0.533054,1.752065,0.648115,-1.636757,-1.061515,1.842311
1664545530.30071,0.526729,1.752623,0.647018,-1.615282,-1.061515,1.819301
1664545530.32111,0.520248,1.753162,0.646014,-1.593806,-1.063049,1.796292
1664545530.35002,0.51033,1.754051,0.644512,-1.566194,-1.063049,1.757942
1664545530.36974,0.503632,1.754659,0.643332,-1.543185,-1.064583,1.733398
1664545530.39016,0.496706,1.755273,0.642286,-1.521709,-1.064583,1.707321
1664545530.41022,0.489604,1.755881,0.641355,-1.500233,-1.066117,1.681243
1664545530.43056,0.482377,1.756495,0.640309,-1.477224,-1.066117,1.655165
1664545530.45065,0.475017,1.757121,0.63915,-1.455748,-1.067651,1.627554
1664545530.47079,0.467594,1.757766,0.638135,-1.434272,-1.067651,1.60301
1664545530.49039,0.460057,1.758431,0.637162,-1.409728,-1.069185,1.573864
1664545530.51061,0.452458,1.759107,0.636033,-1.386719,-1.070719,1.547787
1664545530.53107,0.445211,1.75979,0.634874,-1.362175,-1.070719,1.518641
1664545530.54064,0.441391,1.760141,0.634336,-1.351437,-1.070719,1.504835
1664545530.56122,0.433637,1.760805,0.63329,-1.329961,-1.070719,1.477224
1664545530.59106,0.421762,1.76187,0.631437,-1.291612,-1.072253,1.434272
1664545530.60997,0.413676,1.762566,0.630236,-1.268602,-1.073787,1.40666
1664545530.63024,0.405436,1.763274,0.629159,-1.244058,-1.073787,1.377515
1664545530.65021,0.397008,1.764019,0.627958,-1.219515,-1.075321,1.348369
1664545530.67071,0.388498,1.764771,0.626747,-1.193437,-1.075321,1.319224
1664545530.69027,0.379926,1.765529,0.62566,-1.168893,-1.076855,1.288544
1664545530.71092,0.371158,1.766293,0.624511,-1.14435,-1.078389,1.257864
1664545530.73064,0.362337,1.767083,0.623206,-1.118272,-1.078389,1.227185
1664545530.75084,0.353454,1.767872,0.622036,-1.092194,-1.079923,1.194971
1664545530.77079,0.344965,1.768655,0.620732,-1.066117,-1.079923,1.164292
1664545530.78101,0.340472,1.76905,0.620038,-1.052311,-1.081457,1.148952
1664545530.80079,0.331496,1.769796,0.618703,-1.024699,-1.081457,1.116738
